id_empregado,departamento,regiao,educacao,genero,canal_de_recrutamento,n_de_treinamentos,idade,pontuacao_ano_anterior,tempo_de_servico,KPIs >80%,venceu_premiacoes?,pontuacao_media_treinamentos,foi_promovido
7290,Compras,regiao_2,Bacharelado,F,processo seletivo,1,29,5.0,5,1,0,73,0
59372,Compras,regiao_17,Mestrado & acima,M,outros,1,42,3.0,5,0,0,68,0
26988,Legal,regiao_31,Bacharelado,M,outros,1,40,3.0,7,0,0,59,0
2339,Operacoes,regiao_14,Bacharelado,M,processo seletivo,1,48,1.0,3,1,0,61,0
25863,Operacoes,regiao_31,Bacharelado,M,outros,1,34,3.0,8,0,0,60,0
71883,Compras,regiao_6,Bacharelado,F,outros,1,35,1.0,8,0,0,67,0
30144,Operacoes,regiao_27,Mestrado & acima,F,processo seletivo,1,33,5.0,3,1,0,56,0
71869,RH,regiao_22,Abaixo do ensino medio,F,outros,1,23,3.0,2,0,0,53,0
70145,Operacoes,regiao_13,Bacharelado,M,processo seletivo,1,41,1.0,7,0,0,58,0
66485,Analise,regiao_22,Bacharelado,F,outros,3,29,4.0,3,0,0,86,0
67449,Compras,regiao_15,Bacharelado,M,processo seletivo,4,28,3.0,2,1,0,71,0
27653,Analise,regiao_29,Bacharelado,M,outros,1,30,3.0,6,0,0,88,0
16299,Analise,regiao_11,Bacharelado,M,outros,2,27,3.0,4,0,0,85,0
49436,Tecnologia,regiao_25,Mestrado & acima,M,processo seletivo,2,34,3.0,5,0,0,84,0
65164,Tecnologia,regiao_29,Bacharelado,M,outros,1,27,4.0,4,0,0,80,0
10893,Vendas & Marketing,regiao_32,Bacharelado,M,outros,1,33,1.0,6,0,0,49,0
40008,Analise,regiao_10,Bacharelado,M,outros,1,31,4.0,5,1,0,89,1
23424,Operacoes,regiao_2,Bacharelado,F,processo seletivo,1,48,3.0,12,0,0,57,0
7351,Operacoes,regiao_19,Bacharelado,M,processo seletivo,2,28,5.0,6,1,0,60,0
34756,Financeiro,regiao_26,Bacharelado,M,outros,1,30,3.0,5,1,0,60,0
37591,Tecnologia,regiao_1,Mestrado & acima,M,outros,1,34,5.0,4,0,0,81,1
6062,Analise,regiao_23,Mestrado & acima,M,processo seletivo,1,32,5.0,4,1,0,80,0
22796,Vendas & Marketing,regiao_15,Bacharelado,M,indicacao,1,30,4.0,3,0,0,54,0
43236,RH,regiao_2,,M,outros,1,43,3.0,13,0,0,47,0
41734,Analise,regiao_22,Bacharelado,M,outros,1,30,4.0,2,1,0,83,0
43218,Operacoes,regiao_16,Bacharelado,M,processo seletivo,1,33,3.0,9,0,0,61,0
36862,Pesquisa & Desenvolvimento,regiao_4,Bacharelado,M,processo seletivo,1,32,4.0,6,0,0,81,0
48007,Operacoes,regiao_20,Bacharelado,M,processo seletivo,1,27,,1,0,0,67,0
46637,Tecnologia,regiao_2,Bacharelado,M,processo seletivo,1,37,4.0,7,1,0,78,0
19430,Financeiro,regiao_27,Bacharelado,M,outros,2,24,,1,0,0,56,0
49406,Analise,regiao_7,Bacharelado,M,processo seletivo,1,35,3.0,6,0,0,84,0
74760,Operacoes,regiao_22,Bacharelado,F,indicacao,2,35,4.0,9,0,0,60,0
192,Analise,regiao_2,Mestrado & acima,M,outros,1,39,5.0,10,1,0,85,0
62701,Operacoes,regiao_17,Bacharelado,F,processo seletivo,1,35,5.0,7,0,0,60,0
8701,Compras,regiao_7,Mestrado & acima,F,processo seletivo,1,35,5.0,6,1,0,68,0
22836,Operacoes,regiao_24,Bacharelado,M,outros,1,30,,1,0,0,62,0
63893,Vendas & Marketing,regiao_26,Mestrado & acima,M,processo seletivo,1,44,4.0,4,0,0,45,0
42424,Compras,regiao_22,Bacharelado,M,outros,1,26,,1,0,0,72,0
45366,Analise,regiao_2,Mestrado & acima,M,outros,2,35,5.0,4,1,0,84,1
13307,Operacoes,regiao_4,Bacharelado,F,outros,1,37,5.0,4,1,0,61,0
5524,Vendas & Marketing,regiao_7,Mestrado & acima,F,processo seletivo,1,32,3.0,7,0,0,46,0
26881,Vendas & Marketing,regiao_2,Mestrado & acima,M,outros,2,43,3.0,6,0,0,48,0
26206,Compras,regiao_2,Bacharelado,M,processo seletivo,1,35,5.0,8,0,0,81,1
28100,Financeiro,regiao_22,Bacharelado,F,processo seletivo,1,24,3.0,2,0,0,62,0
42169,Operacoes,regiao_12,Mestrado & acima,M,outros,1,40,5.0,6,0,0,60,0
62938,Vendas & Marketing,regiao_2,,M,outros,2,21,3.0,2,0,0,51,0
46493,Operacoes,regiao_4,Bacharelado,M,outros,1,35,4.0,5,0,0,60,0
69276,Operacoes,regiao_22,Bacharelado,F,processo seletivo,1,47,5.0,20,1,0,62,0
19982,Compras,regiao_2,Bacharelado,M,processo seletivo,1,46,3.0,14,0,0,70,0
11346,Operacoes,regiao_2,Bacharelado,F,outros,1,47,3.0,18,0,0,62,0
14884,Vendas & Marketing,regiao_15,Bacharelado,M,processo seletivo,2,44,3.0,13,0,0,49,0
7532,Vendas & Marketing,regiao_13,Bacharelado,F,processo seletivo,1,29,5.0,2,1,0,49,0
49652,RH,regiao_22,Bacharelado,M,outros,1,29,4.0,5,0,0,52,0
36591,Operacoes,regiao_4,Mestrado & acima,M,outros,1,51,3.0,15,1,1,60,0
64383,Vendas & Marketing,regiao_11,Bacharelado,M,outros,1,26,4.0,2,0,0,52,0
22355,Legal,regiao_2,Mestrado & acima,M,processo seletivo,2,35,3.0,3,0,0,60,0
45377,Analise,regiao_4,Bacharelado,M,outros,2,29,4.0,3,1,0,82,1
70990,RH,regiao_7,Bacharelado,M,outros,1,25,5.0,2,0,0,47,0
358,Tecnologia,regiao_22,Bacharelado,M,outros,1,26,3.0,3,0,0,80,0
38321,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,1,49,2.0,4,0,0,45,0
31312,Pesquisa & Desenvolvimento,regiao_2,Bacharelado,F,outros,1,34,5.0,4,0,0,85,1
53767,Analise,regiao_30,Bacharelado,M,processo seletivo,2,34,5.0,2,1,0,97,1
20604,Pesquisa & Desenvolvimento,regiao_7,Mestrado & acima,M,outros,1,32,4.0,6,1,0,83,0
47343,Vendas & Marketing,regiao_20,Bacharelado,M,outros,1,28,,1,0,0,53,0
40647,Operacoes,regiao_13,Bacharelado,M,outros,1,31,5.0,5,1,0,59,0
62131,Vendas & Marketing,regiao_16,Bacharelado,M,processo seletivo,1,28,3.0,4,0,0,48,0
53516,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,1,42,3.0,13,0,0,50,0
49814,Compras,regiao_2,Mestrado & acima,F,processo seletivo,1,59,4.0,16,1,0,63,0
9717,Tecnologia,regiao_2,Bacharelado,F,outros,1,36,5.0,4,1,0,81,0
3972,Operacoes,regiao_1,Bacharelado,M,outros,1,37,3.0,9,0,0,60,0
64451,Analise,regiao_25,Bacharelado,M,processo seletivo,2,30,5.0,6,1,0,81,0
25880,Vendas & Marketing,regiao_22,Bacharelado,F,outros,3,26,1.0,4,1,0,53,0
27250,Vendas & Marketing,regiao_22,,M,outros,1,26,3.0,2,0,0,46,0
45188,Tecnologia,regiao_11,Bacharelado,F,outros,1,35,1.0,4,1,0,76,0
25651,Operacoes,regiao_4,Mestrado & acima,M,processo seletivo,1,39,3.0,5,0,0,62,0
19018,Vendas & Marketing,regiao_3,Mestrado & acima,M,processo seletivo,1,35,1.0,10,0,0,49,0
54549,Vendas & Marketing,regiao_19,Mestrado & acima,M,outros,1,38,3.0,10,0,0,49,0
75697,Vendas & Marketing,regiao_23,Bacharelado,M,outros,1,27,4.0,3,0,0,53,0
36876,Analise,regiao_26,Bacharelado,M,outros,1,29,2.0,7,0,0,87,0
56302,Operacoes,regiao_2,Bacharelado,M,outros,1,47,2.0,3,1,0,59,0
3730,Compras,regiao_13,Bacharelado,M,outros,1,32,3.0,8,0,0,73,0
19391,Operacoes,regiao_26,Bacharelado,M,outros,1,27,1.0,4,0,0,62,0
57049,Vendas & Marketing,regiao_9,Mestrado & acima,F,processo seletivo,1,32,3.0,4,0,0,48,0
73714,Compras,regiao_4,Mestrado & acima,M,processo seletivo,2,39,3.0,4,0,0,72,0
12793,Analise,regiao_6,Bacharelado,M,outros,1,40,5.0,4,1,0,86,0
42554,Vendas & Marketing,regiao_25,Bacharelado,M,outros,1,33,5.0,4,1,0,88,1
43400,Compras,regiao_16,Abaixo do ensino medio,M,outros,1,23,3.0,2,0,0,70,0
23773,Vendas & Marketing,regiao_11,Bacharelado,M,processo seletivo,1,28,3.0,2,0,1,60,1
57964,Operacoes,regiao_23,Bacharelado,M,outros,1,32,3.0,2,0,0,55,0
20303,Analise,regiao_26,Bacharelado,M,outros,1,43,5.0,8,0,0,83,0
56243,Compras,regiao_22,Mestrado & acima,F,outros,1,34,4.0,9,1,0,71,0
22509,Compras,regiao_2,Mestrado & acima,F,outros,1,39,3.0,13,1,0,64,1
77113,Operacoes,regiao_20,Bacharelado,M,processo seletivo,1,35,3.0,9,0,0,57,0
55762,Legal,regiao_12,Bacharelado,M,outros,1,25,3.0,1,1,0,61,0
73878,Operacoes,regiao_8,Bacharelado,F,processo seletivo,1,26,2.0,3,1,0,61,0
6545,RH,regiao_2,Mestrado & acima,F,outros,1,33,4.0,4,0,0,51,0
59910,Analise,regiao_2,Bacharelado,M,processo seletivo,2,28,3.0,6,0,0,85,0
27721,Vendas & Marketing,regiao_22,Bacharelado,M,outros,1,55,3.0,21,0,0,49,0
47008,Vendas & Marketing,regiao_22,Mestrado & acima,F,outros,1,32,1.0,4,1,0,48,0
2499,Tecnologia,regiao_28,Bacharelado,F,outros,1,28,2.0,3,0,0,80,0
73389,Compras,regiao_26,Bacharelado,F,processo seletivo,1,39,3.0,10,0,0,64,0
15356,Tecnologia,regiao_7,Bacharelado,M,outros,1,46,5.0,5,0,0,76,0
15833,Compras,regiao_27,Mestrado & acima,M,processo seletivo,1,36,4.0,10,1,0,67,0
53977,RH,regiao_15,Bacharelado,M,outros,1,30,4.0,6,0,0,54,0
37958,Vendas & Marketing,regiao_27,Bacharelado,M,processo seletivo,1,46,4.0,17,0,0,50,0
57589,Operacoes,regiao_7,Mestrado & acima,M,processo seletivo,1,32,4.0,7,0,0,65,0
53007,Operacoes,regiao_27,Bacharelado,F,processo seletivo,1,33,3.0,9,0,0,58,0
69909,Operacoes,regiao_8,Mestrado & acima,F,processo seletivo,1,39,5.0,6,0,0,61,0
7673,Vendas & Marketing,regiao_2,Mestrado & acima,F,outros,2,35,1.0,9,0,0,49,0
5545,Vendas & Marketing,regiao_7,Mestrado & acima,M,processo seletivo,1,48,4.0,17,0,0,46,0
22033,Operacoes,regiao_7,Mestrado & acima,F,processo seletivo,1,47,3.0,14,1,0,58,0
55896,Vendas & Marketing,regiao_7,Bacharelado,M,processo seletivo,1,48,4.0,16,0,0,57,0
59978,Compras,regiao_16,Mestrado & acima,M,outros,1,33,3.0,6,1,0,70,0
56314,Operacoes,regiao_2,Bacharelado,F,indicacao,1,37,4.0,5,0,0,63,0
22775,Vendas & Marketing,regiao_2,Bacharelado,M,outros,1,37,1.0,6,0,0,51,0
33741,Vendas & Marketing,regiao_10,Mestrado & acima,M,outros,1,37,5.0,5,1,0,46,0
20402,Analise,regiao_32,Bacharelado,F,outros,1,29,3.0,10,1,0,87,0
38733,Analise,regiao_9,Mestrado & acima,M,processo seletivo,1,30,,1,0,0,87,0
28421,Operacoes,regiao_3,Bacharelado,M,processo seletivo,1,27,3.0,6,0,0,59,0
36861,Vendas & Marketing,regiao_17,Mestrado & acima,M,outros,1,44,5.0,10,0,0,46,0
5149,RH,regiao_2,Bacharelado,M,outros,1,49,3.0,17,0,0,49,0
24525,Financeiro,regiao_26,Bacharelado,M,outros,1,30,3.0,6,0,0,56,0
20645,Compras,regiao_2,Mestrado & acima,F,processo seletivo,1,58,3.0,23,0,0,70,0
894,Pesquisa & Desenvolvimento,regiao_22,Bacharelado,M,processo seletivo,1,26,3.0,2,1,0,85,0
23057,Vendas & Marketing,regiao_2,Bacharelado,F,processo seletivo,1,28,,1,0,0,49,0
71888,Vendas & Marketing,regiao_15,Bacharelado,F,outros,1,28,4.0,1,0,0,54,0
58225,Vendas & Marketing,regiao_20,Bacharelado,M,processo seletivo,1,35,4.0,2,1,0,62,1
5772,Compras,regiao_13,Mestrado & acima,M,outros,1,47,3.0,15,0,0,64,0
20492,Compras,regiao_22,Bacharelado,M,processo seletivo,3,31,1.0,6,0,0,71,0
71515,Operacoes,regiao_31,Bacharelado,F,processo seletivo,1,29,5.0,3,1,0,58,0
71805,Operacoes,regiao_22,Bacharelado,F,processo seletivo,1,30,4.0,5,1,0,57,0
31714,Tecnologia,regiao_31,Bacharelado,M,outros,1,31,3.0,6,0,0,82,0
22813,Tecnologia,regiao_7,Bacharelado,M,outros,2,42,2.0,11,0,0,80,0
29029,Vendas & Marketing,regiao_11,Bacharelado,M,outros,1,43,3.0,4,1,0,47,0
42800,Analise,regiao_2,Mestrado & acima,F,outros,1,37,3.0,11,0,0,85,0
4240,Vendas & Marketing,regiao_7,Bacharelado,F,outros,1,35,4.0,7,1,0,51,1
47017,Pesquisa & Desenvolvimento,regiao_22,Mestrado & acima,M,indicacao,1,27,4.0,3,0,0,87,0
73918,Operacoes,regiao_15,Mestrado & acima,M,outros,1,34,3.0,7,0,0,61,0
71102,Operacoes,regiao_26,Mestrado & acima,M,processo seletivo,1,34,4.0,6,1,0,64,0
11809,Compras,regiao_26,Bacharelado,M,outros,1,24,,1,0,0,73,0
69451,Legal,regiao_2,Bacharelado,M,outros,1,39,2.0,6,0,0,62,0
19125,Financeiro,regiao_7,Bacharelado,F,processo seletivo,1,32,3.0,4,0,0,58,0
33362,Operacoes,regiao_2,Bacharelado,F,processo seletivo,1,38,4.0,6,1,0,58,0
33205,Financeiro,regiao_33,Mestrado & acima,M,outros,1,30,5.0,8,0,0,65,0
78049,Tecnologia,regiao_28,Mestrado & acima,M,processo seletivo,1,36,4.0,9,1,0,78,0
71119,Financeiro,regiao_4,Bacharelado,M,outros,1,35,4.0,5,0,0,61,0
38172,Analise,regiao_16,Bacharelado,M,outros,1,31,3.0,3,0,0,83,0
68780,Vendas & Marketing,regiao_1,Bacharelado,M,outros,1,33,4.0,3,0,0,49,0
65067,Vendas & Marketing,regiao_19,Bacharelado,M,outros,1,50,1.0,17,0,0,45,0
36450,Analise,regiao_7,Bacharelado,M,processo seletivo,2,29,4.0,3,0,0,83,0
13482,RH,regiao_23,Bacharelado,M,outros,1,32,2.0,9,0,0,48,0
35650,Tecnologia,regiao_15,Mestrado & acima,F,processo seletivo,1,38,2.0,9,0,0,78,0
67454,Vendas & Marketing,regiao_6,Bacharelado,M,processo seletivo,1,32,5.0,3,0,0,48,0
42216,Operacoes,regiao_26,Bacharelado,F,processo seletivo,1,25,4.0,2,0,0,60,0
39111,Operacoes,regiao_6,Bacharelado,M,processo seletivo,1,35,5.0,7,1,0,62,0
6160,Vendas & Marketing,regiao_7,Bacharelado,M,processo seletivo,2,27,3.0,3,0,0,50,0
61014,RH,regiao_2,Bacharelado,M,outros,1,37,5.0,2,0,0,50,0
4219,Vendas & Marketing,regiao_7,Mestrado & acima,F,outros,1,40,5.0,4,0,0,50,0
34374,Operacoes,regiao_15,,M,outros,1,30,4.0,3,0,0,58,0
9498,Compras,regiao_10,Mestrado & acima,F,processo seletivo,1,39,3.0,4,0,0,68,0
13431,Financeiro,regiao_13,Bacharelado,F,processo seletivo,1,29,5.0,6,1,0,60,0
31072,Compras,regiao_22,Bacharelado,M,outros,1,31,3.0,3,1,0,67,0
61369,Vendas & Marketing,regiao_15,Bacharelado,F,processo seletivo,1,27,1.0,3,0,0,52,0
17954,Operacoes,regiao_22,Mestrado & acima,M,processo seletivo,1,52,4.0,7,1,0,61,0
12453,Vendas & Marketing,regiao_2,Bacharelado,M,outros,1,36,5.0,4,0,0,48,0
3013,Compras,regiao_13,Bacharelado,M,processo seletivo,1,37,2.0,4,0,0,69,0
29765,Vendas & Marketing,regiao_31,Bacharelado,M,processo seletivo,1,48,3.0,9,0,0,48,0
39404,Vendas & Marketing,regiao_29,Mestrado & acima,M,outros,1,30,3.0,6,0,0,47,0
440,Tecnologia,regiao_7,Bacharelado,F,processo seletivo,1,43,5.0,12,1,0,80,0
11559,Vendas & Marketing,regiao_4,Mestrado & acima,M,processo seletivo,1,51,5.0,13,1,0,50,1
12734,Operacoes,regiao_2,Mestrado & acima,M,outros,1,38,5.0,3,0,0,61,0
53228,Compras,regiao_4,Bacharelado,F,processo seletivo,1,47,3.0,7,0,0,69,0
12197,Tecnologia,regiao_5,Bacharelado,M,outros,1,30,2.0,4,0,0,80,0
16313,Vendas & Marketing,regiao_12,Bacharelado,M,processo seletivo,1,35,2.0,4,0,0,53,0
50027,Vendas & Marketing,regiao_2,Mestrado & acima,F,processo seletivo,1,45,4.0,15,0,0,49,0
63805,Tecnologia,regiao_27,Bacharelado,M,processo seletivo,1,30,4.0,4,1,0,79,0
62935,Analise,regiao_32,Bacharelado,M,outros,2,27,3.0,2,0,0,81,0
36646,Tecnologia,regiao_26,Bacharelado,F,outros,1,31,3.0,3,0,0,84,0
68977,Vendas & Marketing,regiao_26,Mestrado & acima,M,processo seletivo,1,32,3.0,2,0,0,50,0
57394,Vendas & Marketing,regiao_28,Bacharelado,M,outros,1,29,3.0,5,0,0,51,0
6914,Operacoes,regiao_14,Bacharelado,M,processo seletivo,1,39,3.0,2,0,0,55,0
38926,Compras,regiao_7,Mestrado & acima,F,outros,1,47,2.0,16,0,0,69,0
57572,Analise,regiao_34,Bacharelado,M,outros,1,30,1.0,2,0,0,80,0
11533,Financeiro,regiao_30,Bacharelado,M,processo seletivo,1,27,4.0,3,0,0,62,0
15459,Compras,regiao_2,Mestrado & acima,F,outros,1,38,5.0,7,1,0,77,0
67573,Vendas & Marketing,regiao_2,Mestrado & acima,F,processo seletivo,2,32,2.0,6,0,0,55,0
8798,Tecnologia,regiao_11,Bacharelado,F,processo seletivo,1,28,,1,0,0,75,0
74939,Compras,regiao_13,Mestrado & acima,F,outros,2,35,3.0,5,0,0,67,0
62616,Vendas & Marketing,regiao_13,Mestrado & acima,F,processo seletivo,1,36,5.0,5,1,0,54,0
20951,Tecnologia,regiao_5,Mestrado & acima,F,outros,1,36,1.0,5,0,0,79,0
64803,Financeiro,regiao_6,Bacharelado,M,processo seletivo,1,30,3.0,8,0,0,58,0
4999,Analise,regiao_2,Bacharelado,M,processo seletivo,3,36,3.0,7,0,0,89,0
61591,Compras,regiao_26,Bacharelado,M,outros,1,38,3.0,10,1,0,69,0
24039,Legal,regiao_27,Bacharelado,M,processo seletivo,1,30,,1,0,0,58,0
51861,Vendas & Marketing,regiao_20,Bacharelado,M,outros,1,28,1.0,6,0,0,53,0
1311,Tecnologia,regiao_26,Bacharelado,F,processo seletivo,1,41,3.0,15,0,0,79,0
18484,Vendas & Marketing,regiao_5,Bacharelado,M,processo seletivo,1,40,3.0,6,0,0,48,0
48253,Operacoes,regiao_11,Bacharelado,M,outros,1,36,5.0,4,1,0,58,0
62050,Analise,regiao_28,Mestrado & acima,M,outros,1,40,5.0,3,1,0,82,0
36064,Vendas & Marketing,regiao_27,,M,outros,1,24,,1,0,0,53,0
680,Operacoes,regiao_15,Mestrado & acima,M,processo seletivo,2,46,5.0,16,1,0,64,0
13343,Vendas & Marketing,regiao_14,Bacharelado,M,outros,1,43,5.0,13,1,0,50,0
37517,Compras,regiao_2,Mestrado & acima,F,processo seletivo,1,53,1.0,7,0,0,70,0
62424,Vendas & Marketing,regiao_15,Bacharelado,M,processo seletivo,1,27,4.0,2,0,0,49,0
4382,Vendas & Marketing,regiao_12,Bacharelado,M,processo seletivo,1,28,3.0,5,0,0,52,0
12217,Operacoes,regiao_17,Bacharelado,M,outros,1,33,3.0,3,0,0,63,0
53606,Pesquisa & Desenvolvimento,regiao_31,Mestrado & acima,M,processo seletivo,1,33,5.0,6,1,0,79,0
15988,Compras,regiao_2,Abaixo do ensino medio,M,outros,1,20,4.0,2,1,0,73,0
43340,Tecnologia,regiao_7,Mestrado & acima,M,processo seletivo,1,48,5.0,13,0,0,81,0
56540,Vendas & Marketing,regiao_4,Mestrado & acima,M,outros,1,56,3.0,12,1,0,51,1
65731,Tecnologia,regiao_22,Bacharelado,M,outros,1,28,3.0,3,1,0,78,1
74746,Vendas & Marketing,regiao_22,Bacharelado,M,processo seletivo,4,31,3.0,3,0,0,49,0
19478,Financeiro,regiao_2,Bacharelado,M,outros,1,36,4.0,3,1,0,61,0
44771,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,3,37,1.0,9,0,0,46,0
15115,Operacoes,regiao_2,Mestrado & acima,M,processo seletivo,1,36,3.0,4,0,0,70,1
12742,Compras,regiao_4,Mestrado & acima,F,outros,7,33,3.0,6,0,0,66,0
71612,Vendas & Marketing,regiao_26,Bacharelado,M,outros,1,29,3.0,3,1,0,48,0
35689,Compras,regiao_22,Bacharelado,M,outros,1,27,1.0,5,0,0,72,0
47413,Tecnologia,regiao_2,Bacharelado,M,outros,1,40,3.0,10,1,0,82,0
22280,Vendas & Marketing,regiao_24,Bacharelado,M,processo seletivo,2,29,1.0,1,0,0,50,0
27938,Vendas & Marketing,regiao_2,Bacharelado,M,indicacao,1,34,3.0,8,1,0,47,0
34054,Vendas & Marketing,regiao_17,Bacharelado,M,outros,1,35,5.0,8,0,0,52,0
16165,Compras,regiao_2,Bacharelado,M,outros,2,31,5.0,3,1,0,74,0
44272,RH,regiao_28,Mestrado & acima,M,outros,2,35,1.0,7,0,0,50,0
39466,Operacoes,regiao_22,Bacharelado,M,processo seletivo,2,30,3.0,4,1,0,63,0
44685,Vendas & Marketing,regiao_21,Mestrado & acima,F,processo seletivo,1,36,3.0,9,0,0,50,0
60398,Financeiro,regiao_22,Mestrado & acima,M,outros,2,31,5.0,7,1,0,59,0
28741,Analise,regiao_7,Bacharelado,M,outros,2,55,3.0,17,0,0,89,0
49569,Analise,regiao_22,Bacharelado,M,outros,2,28,4.0,1,1,0,84,0
30347,RH,regiao_32,Bacharelado,M,outros,1,30,5.0,8,1,0,53,0
28599,Vendas & Marketing,regiao_2,Bacharelado,M,outros,1,39,5.0,10,0,0,48,0
9288,Vendas & Marketing,regiao_7,Bacharelado,F,outros,1,32,4.0,7,0,0,52,0
42685,Operacoes,regiao_7,Bacharelado,M,outros,1,30,5.0,5,1,0,59,0
69445,Analise,regiao_30,Bacharelado,M,processo seletivo,1,27,4.0,4,1,0,81,0
48194,Vendas & Marketing,regiao_24,Bacharelado,M,processo seletivo,2,31,5.0,6,0,1,50,0
19464,Analise,regiao_2,Bacharelado,F,outros,2,31,3.0,4,0,0,86,0
16278,Operacoes,regiao_2,,F,outros,1,36,3.0,8,0,0,61,0
64257,Compras,regiao_2,Bacharelado,F,outros,2,28,3.0,2,0,0,71,0
2932,Pesquisa & Desenvolvimento,regiao_22,,M,processo seletivo,1,26,3.0,3,0,0,86,0
28380,Operacoes,regiao_26,Bacharelado,F,processo seletivo,1,31,3.0,4,0,0,55,0
59117,Operacoes,regiao_7,Bacharelado,M,processo seletivo,1,42,4.0,3,1,0,63,0
67002,Analise,regiao_31,Bacharelado,M,processo seletivo,1,25,3.0,3,0,0,89,0
14621,Vendas & Marketing,regiao_30,Bacharelado,M,outros,1,31,4.0,6,0,0,47,0
40930,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,1,48,1.0,20,0,0,48,0
55046,Analise,regiao_9,Mestrado & acima,M,outros,1,34,4.0,7,0,0,82,0
20069,Compras,regiao_17,Mestrado & acima,M,processo seletivo,1,37,5.0,7,1,0,69,1
55189,Vendas & Marketing,regiao_31,Mestrado & acima,M,outros,1,45,3.0,19,0,0,50,0
36550,Operacoes,regiao_2,Mestrado & acima,F,outros,1,37,3.0,8,0,0,58,0
54844,Vendas & Marketing,regiao_15,Bacharelado,M,processo seletivo,1,45,3.0,12,0,0,51,0
17614,Tecnologia,regiao_2,,F,processo seletivo,1,55,3.0,11,1,0,77,0
8397,Tecnologia,regiao_20,Bacharelado,M,processo seletivo,3,30,,1,1,0,78,0
75487,Tecnologia,regiao_13,Bacharelado,M,processo seletivo,1,52,4.0,8,0,0,78,0
58183,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,1,35,3.0,7,1,0,45,0
22052,Financeiro,regiao_22,Bacharelado,M,outros,1,25,3.0,3,1,0,64,0
37911,Compras,regiao_2,Bacharelado,F,processo seletivo,2,35,4.0,8,0,0,68,0
22814,Analise,regiao_27,Bacharelado,M,processo seletivo,1,30,1.0,8,0,0,86,0
46506,Analise,regiao_22,Bacharelado,F,outros,1,27,5.0,2,1,0,82,0
46594,Tecnologia,regiao_7,Mestrado & acima,F,outros,2,48,3.0,16,0,0,77,0
42027,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,1,34,2.0,10,1,0,51,1
668,Vendas & Marketing,regiao_2,Mestrado & acima,F,processo seletivo,3,37,1.0,3,0,0,49,0
15152,Compras,regiao_7,Bacharelado,F,processo seletivo,1,31,3.0,7,0,0,64,0
17839,Vendas & Marketing,regiao_27,,F,outros,1,31,3.0,2,0,0,52,0
66155,Tecnologia,regiao_33,Bacharelado,M,outros,1,29,3.0,6,0,0,79,0
6491,Vendas & Marketing,regiao_7,Bacharelado,F,outros,2,39,3.0,9,0,0,52,0
71133,Operacoes,regiao_7,Abaixo do ensino medio,M,outros,2,23,3.0,1,0,0,59,0
51910,Tecnologia,regiao_33,Bacharelado,M,processo seletivo,1,30,4.0,6,1,0,81,0
69479,Operacoes,regiao_26,Bacharelado,M,outros,1,32,4.0,9,1,0,60,0
34472,Compras,regiao_17,Bacharelado,F,processo seletivo,1,28,3.0,3,0,0,72,0
52146,Analise,regiao_7,Bacharelado,M,processo seletivo,1,34,1.0,5,0,0,84,0
3549,Financeiro,regiao_4,Bacharelado,F,processo seletivo,2,31,3.0,5,0,0,73,1
50130,Vendas & Marketing,regiao_5,Bacharelado,M,processo seletivo,1,42,3.0,14,0,0,46,0
24062,Financeiro,regiao_28,Mestrado & acima,M,outros,1,31,3.0,2,0,0,59,0
55994,Compras,regiao_7,Mestrado & acima,M,processo seletivo,1,32,5.0,4,1,0,75,0
12378,Vendas & Marketing,regiao_7,Mestrado & acima,F,outros,1,43,1.0,14,0,0,51,0
40203,Vendas & Marketing,regiao_21,Bacharelado,M,outros,1,43,2.0,10,0,0,49,0
30000,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,1,43,3.0,11,0,0,45,0
812,Analise,regiao_32,Bacharelado,M,outros,1,30,4.0,2,1,0,84,0
72222,Analise,regiao_2,Bacharelado,M,outros,2,31,3.0,6,1,0,85,0
66735,Compras,regiao_7,Bacharelado,M,processo seletivo,2,28,3.0,5,0,0,65,0
36977,Tecnologia,regiao_2,Mestrado & acima,F,processo seletivo,1,55,4.0,24,1,0,76,0
311,Vendas & Marketing,regiao_2,Bacharelado,M,outros,5,28,1.0,5,0,0,51,0
26626,Vendas & Marketing,regiao_13,Bacharelado,M,outros,1,42,3.0,6,1,0,48,0
48508,Operacoes,regiao_7,Mestrado & acima,F,outros,1,39,5.0,4,0,0,65,0
23772,Tecnologia,regiao_22,Bacharelado,F,outros,1,23,3.0,2,1,1,84,0
15753,Analise,regiao_25,Bacharelado,M,processo seletivo,1,28,3.0,4,0,0,85,0
10588,Vendas & Marketing,regiao_2,Mestrado & acima,M,outros,1,41,5.0,10,1,0,52,0
64520,Vendas & Marketing,regiao_8,Bacharelado,M,processo seletivo,3,28,2.0,2,0,0,48,0
62335,Vendas & Marketing,regiao_27,Bacharelado,M,processo seletivo,1,42,3.0,10,0,0,53,0
38119,Compras,regiao_2,Bacharelado,M,processo seletivo,2,28,4.0,2,1,0,65,0
